	chrom	start	end	geneid	genename	gains	losses
447	1	13182959	13184326	NM_001136561	HNRNPCL2	0.1501	0
448	1	13194517	13199727	NR_111947	LOC649324	0.1501	0
449	1	13194517	13199727	NR_111945	LOC645354	0.1501	0
450	1	13328195	13698405	NM_001099850	LOC391003	0.1501	0
451	1	13328832	13331671	NM_001100631	PRAMEF22	0.1501	0
452	1	13359818	13369057	NM_001013407	PRAMEF5	0.1501	0
453	1	13359832	13368936	NM_001010889	PRAMEF6	0.1501	0
454	1	13364885	13368733	NM_001300891	LOC101929983	0.1501	0
455	1	13386914	13390748	NM_001012276	PRAMEF8	0.1501	0
456	1	13386914	13390748	NM_001012277	PRAMEF7	0.1501	0
457	1	13409127	13414502	NM_001039361	PRAMEF10	0.1501	0
458	1	13409134	13414502	NM_001291381	LOC645382	0.1501	0
459	1	13421175	13428190	NM_001098376	PRAMEF15	0.1501	0
460	1	13424002	13427859	NM_001300891	LOC101929983	0.1501	0
461	1	13447413	13452656	NM_001024661	PRAMEF14	0.1501	0
462	1	13447413	13452656	NM_001291380	LOC400736	0.1501	0
463	1	13474052	13477569	NM_001099790	PRAMEF19	0.1501	0
464	1	13495253	13498259	NM_001045480	PRAMEF16	0.1501	0
465	1	13495257	13498257	NM_001099851	PRAMEF17	0.1501	0
466	1	13516065	13526943	NM_001099852	PRAMEF20	0.1501	0
467	1	13607699	13611533	NM_001012276	PRAMEF8	0.1501	0
468	1	13607699	13611533	NM_001012277	PRAMEF7	0.1501	0
469	1	13629924	13635299	NM_001039361	PRAMEF10	0.1501	0
470	1	13629931	13635299	NM_001291381	LOC645382	0.1501	0
471	1	13641972	13648987	NM_001098376	PRAMEF15	0.1501	0
472	1	13644799	13648656	NM_001300891	LOC101929983	0.1501	0
473	1	13668268	13673511	NM_001024661	PRAMEF14	0.1501	0
474	1	13668268	13673511	NM_001291380	LOC400736	0.1501	0
475	1	13694888	13698405	NM_001099790	PRAMEF19	0.1501	0
476	1	13716091	13719089	NM_001099851	PRAMEF17	0.1501	0
477	1	13736906	13747803	NM_001099852	PRAMEF20	0.1501	0
478	1	13801444	13840242	NM_001010847	LRRC38	0.1501	0
479	1	13910251	13944452	NM_198389	PDPN	0.1501	0
480	1	13910251	13944452	NM_006474	PDPN	0.1501	0
481	1	13911966	13944452	NM_001006625	PDPN	0.1501	0
482	1	13911966	13944452	NM_001006624	PDPN	0.1501	0
483	1	14026734	14151574	NM_001135610	PRDM2	0.1501	0
484	1	14031349	14151574	NM_012231	PRDM2	0.1501	0
485	1	14031349	14114574	NM_015866	PRDM2	0.1501	0
486	1	14075875	14114574	NM_001007257	PRDM2	0.1501	0
487	1	14925212	15394651	NM_015209	KAZN	0.1501	0
488	1	14925212	15444544	NM_201628	KAZN	0.1501	0
489	1	15250624	15394651	NM_001018000	KAZN	0.1501	0
490	1	15256295	15394651	NM_001018001	KAZN	0.1501	0
491	1	15272414	15394651	NM_001017999	KAZN	0.1501	0
492	1	15438310	15478960	NR_027136	TMEM51-AS1	0.1501	0
493	1	15479027	15546974	NM_001136217	TMEM51	0.1501	0
494	1	15479027	15546974	NM_001136216	TMEM51	0.1501	0
495	1	15480228	15546974	NM_018022	TMEM51	0.1501	0
496	1	15480228	15546974	NM_001136218	TMEM51	0.1501	0
497	1	15490691	15498120	NM_001278502	C1orf195	0.1501	0
498	1	15494969	15498120	NM_001278501	C1orf195	0.1501	0
499	1	15573767	15724622	NM_052929	FHAD1	0.1501	0
500	1	15736390	15756839	NM_024329	EFHD2	0.1501	0
501	1	15764937	15773153	NM_007272	CTRC	0.1501	0
502	1	15783222	15798586	NM_033440	CELA2A	0.1501	0
503	1	15802595	15817895	NM_015849	CELA2B	0.1501	0
504	1	15817895	15851285	NM_032996	CASP9	0.1501	0
505	1	15817895	15850940	NM_001278054	CASP9	0.1501	0
506	1	15817895	15850940	NM_001229	CASP9	0.1501	0
507	1	15817895	15850940	NR_102733	CASP9	0.1501	0
508	1	15817895	15850940	NR_102732	CASP9	0.1501	0
509	1	15853307	15898228	NR_109898	DNAJC16	0.1501	0
510	1	15853307	15898228	NM_001287811	DNAJC16	0.1501	0
511	1	15853307	15898228	NM_015291	DNAJC16	0.1501	0
512	1	15898193	15911605	NM_024758	AGMAT	0.1501	0
513	1	15943952	15987552	NM_032341	DDI2	0.1501	0
514	1	15986363	15988217	NM_006511	RSC1A1	0.1501	0
515	1	16010826	16061264	NM_015164	PLEKHM2	0.1501	0
516	1	16062808	16067887	NM_207348	SLC25A34	0.1501	0
517	1	16068986	16074292	NM_001013641	TMEM82	0.1501	0
518	1	16085254	16113084	NM_017556	FBLIM1	0.1501	0
519	1	16090993	16101715	NM_001024215	FBLIM1	0.1501	0
520	1	16091458	16113084	NM_001024216	FBLIM1	0.1501	0
521	1	16133656	16134194	NM_001089591	UQCRHL	0.1501	0
522	1	16160709	16174642	NR_024279	FLJ37453	0.1501	0
523	1	16174358	16266950	NM_015001	SPEN	0.1501	0
524	1	16197643	16231962	NR_039973	MIR5096	0.1501	0
525	1	16268363	16302627	NM_003443	ZBTB17	0.1501	0
526	1	16268363	16302627	NM_001287603	ZBTB17	0.1501	0
527	1	16268363	16302627	NM_001287604	ZBTB17	0.1501	0
528	1	16268363	16302627	NM_001242884	ZBTB17	0.1501	0
529	1	16330730	16333190	NM_178840	C1orf64	0.1501	0
530	1	16340522	16345285	NM_014424	HSPB7	0.1501	0
531	1	16348485	16360545	NM_001042704	CLCNKA	0.1501	0
532	1	16348485	16360545	NM_004070	CLCNKA	0.1501	0
533	1	16348485	16360545	NM_001257139	CLCNKA	0.1501	0
534	1	16370230	16383821	NM_000085	CLCNKB	0.1501	0
535	1	16375256	16383821	NM_001165945	CLCNKB	0.1501	0
536	1	16384263	16400127	NM_182623	FAM131C	0.1501	0
537	1	16450831	16482582	NM_004431	EPHA2	0.1501	0
538	1	16524598	16539104	NM_153213	ARHGEF19	0.1501	0
539	1	16558181	16563659	NM_030907	RSG1	0.1501	0
540	1	16573334	16678986	NM_018994	FBXO42	0.1501	0
541	1	16693524	16724643	NM_001114600	SZRD1	0.1501	0
542	1	16693524	16724643	NR_073503	SZRD1	0.1501	0
543	1	16693524	16724643	NR_073502	SZRD1	0.1501	0
544	1	16693524	16724643	NR_073501	SZRD1	0.1501	0
545	1	16693524	16724643	NR_073500	SZRD1	0.1501	0
546	1	16693524	16724643	NM_001271869	SZRD1	0.1501	0
547	1	16725137	16763919	NM_198546	SPATA21	0.1501	0
548	1	16767166	16786584	NM_018090	NECAP2	0.1501	0
549	1	16767166	16786584	NM_001145278	NECAP2	0.1501	0
550	1	16767166	16786584	NM_001145277	NECAP2	0.1501	0
551	1	16793930	16819196	NR_023386	CROCCP3	0.1501	0
552	1	16875408	16875482	NR_037446	MIR3675	0.1501	0
553	1	16888921	16940100	NM_017940	NBPF1	0.1501	0
554	1	16944750	16957401	NR_026752	CROCCP2	0.1501	0
555	1	16972068	16976915	NR_027504	MST1P2	0.1501	0
556	1	16999497	17000007	NM_001282321	FAM231A	0.1501	0
557	1	17007749	17007823	NR_037446	MIR3675	0.1501	0
558	1	17017712	17046652	NR_026567	ESPNP	0.1501	0
559	1	17060446	17060956	NM_001282321	FAM231A	0.1501	0
560	1	17081128	17090975	NM_001271733	MST1L	0.1501	0
561	1	17185443	17185516	NR_037446	MIR3675	0.1501	0
562	1	17248444	17299474	NM_014675	CROCC	0.1501	0
563	1	17300998	17307173	NM_001135248	MFAP2	0.1501	0
564	1	17300998	17308081	NM_001135247	MFAP2	0.1501	0
565	1	17300998	17308081	NM_017459	MFAP2	0.1501	0
566	1	17300998	17307173	NM_002403	MFAP2	0.1501	0
567	1	17312452	17338467	NM_001141974	ATP13A2	0.1501	0
568	1	17312452	17338467	NM_001141973	ATP13A2	0.1501	0
569	1	17312452	17338467	NM_022089	ATP13A2	0.1501	0
570	1	17345224	17380665	NM_003000	SDHB	0.1501	0
571	1	17393255	17445948	NM_007365	PADI2	0.1501	0
572	1	17531620	17572501	NM_013358	PADI1	0.1501	0
573	1	17575592	17610727	NM_016233	PADI3	0.1501	0
574	1	17604383	17604470	NR_039768	MIR3972	0.1501	0
575	1	17634689	17690495	NM_012387	PADI4	0.1501	0
576	1	17698690	17728195	NM_207421	PADI6	0.1501	0
577	1	17733250	17766250	NM_018715	RCC2	0.1501	0
578	1	17733250	17765059	NM_001136204	RCC2	0.1501	0
579	1	17866329	18024370	NM_018125	ARHGEF10L	0.1501	0
580	1	17907047	18024370	NM_001011722	ARHGEF10L	0.1501	0
581	1	18081807	18153558	NM_030812	ACTL8	0.1501	0
582	1	18392150	18400905	NR_125946	LOC101927876	0.1501	0
583	1	18434239	18704977	NM_032880	IGSF21	0.1501	0
584	1	18807423	18812480	NM_152375	KLHDC7A	0.1501	0
585	1	18957499	19075360	NM_001135254	PAX7	0.1501	0
586	1	18957499	19062632	NM_013945	PAX7	0.1501	0
587	1	18957499	19062632	NM_002584	PAX7	0.1501	0
588	1	19166092	19186155	NM_152232	TAS1R2	0.1501	0
589	1	19197923	19217385	NM_001161504	ALDH4A1	0.1501	0
590	1	19197923	19229293	NM_170726	ALDH4A1	0.1501	0
591	1	19197923	19229293	NM_003748	ALDH4A1	0.1501	0
592	1	19209695	19209769	NR_039844	MIR4695	0.1501	0
593	1	19223564	19223642	NR_031622	MIR1290	0.1501	0
594	1	19230773	19282826	NM_001136265	IFFO2	0.1501	0
595	1	19400999	19536746	NM_020765	UBR4	0.1501	0
596	1	19542157	19578053	NM_001271429	EMC1	0.1501	0
597	1	19542157	19578053	NM_001271428	EMC1	0.1501	0
598	1	19542157	19578053	NM_001271427	EMC1	0.1501	0
599	1	19542157	19578053	NM_015047	EMC1	0.1501	0
600	1	19578074	19586622	NM_016183	MRTO4	0.1501	0
601	1	19592475	19600568	NR_040289	AKR7L	0.1501	0
602	1	19592475	19600568	NR_040288	AKR7L	0.1501	0
603	1	19609056	19615280	NM_012067	AKR7A3	0.1501	0
604	1	19619740	19622230	NR_037847	LOC100506730	0.1501	0
605	1	19629201	19638640	NM_003689	AKR7A2	0.1501	0
606	1	19638739	19655794	NM_001040126	PQLC2	0.1501	0
607	1	19638739	19655794	NM_001040125	PQLC2	0.1501	0
608	1	19638739	19658922	NR_109848	PQLC2	0.1501	0
609	1	19638739	19655794	NM_017765	PQLC2	0.1501	0
610	1	19638739	19655794	NM_001287531	PQLC2	0.1501	0
611	1	19665266	19811201	NM_001282162	CAPZB	0.1501	0
612	1	19665266	19812135	NM_004930	CAPZB	0.1501	0
613	1	19665266	19812135	NM_001206541	CAPZB	0.1501	0
614	1	19665266	19812135	NM_001206540	CAPZB	0.1501	0
615	1	19923470	19984949	NM_001204089	MINOS1-NBL1	0.1501	0
616	1	19923470	19956315	NM_001032363	MINOS1	0.1501	0
617	1	19923470	19984949	NM_001204088	MINOS1-NBL1	0.1501	0
618	1	19923470	19956315	NM_001204083	MINOS1	0.1501	0
619	1	19923470	19956315	NM_001204082	MINOS1	0.1501	0
620	1	19923470	19956315	NR_033758	MINOS1	0.1501	0
621	1	19923470	19956315	NR_033757	MINOS1	0.1501	0
622	1	19934300	19935138	NR_077246	RPS14P3	0.1501	0
623	1	19969722	19984949	NM_001278164	NBL1	0.1501	0
624	1	19969722	19984949	NM_182744	NBL1	0.1501	0
625	1	19969902	19984949	NM_001278165	NBL1	0.1501	0
626	1	19970207	19984949	NM_001204084	NBL1	0.1501	0
627	1	19970666	19984949	NM_005380	NBL1	0.1501	0
628	1	19971865	19984949	NM_001204085	NBL1	0.1501	0
629	1	19972259	19984949	NM_001204086	NBL1	0.1501	0
630	1	19974103	19984949	NM_001278166	NBL1	0.1501	0
631	1	19991779	20007459	NM_000871	HTR6	0.1501	0
632	1	20008705	20126410	NM_181719	TMCO4	0.1501	0
633	1	20140521	20141771	NM_019062	RNF186	0.1501	0
634	1	20208887	20239437	NM_015207	OTUD3	0.1501	0
635	1	20246799	20250110	NM_014589	PLA2G2E	0.1501	0
636	1	20301923	20306152	NM_001161729	PLA2G2A	0.1501	0
637	1	20301923	20306932	NM_001161728	PLA2G2A	0.1501	0
638	1	20301923	20306932	NM_001161727	PLA2G2A	0.1501	0
639	1	20301923	20306932	NM_000300	PLA2G2A	0.1501	0
640	1	20396700	20418394	NM_000929	PLA2G5	0.1501	0
641	1	20439142	20446059	NM_012400	PLA2G2D	0.1501	0
642	1	20439142	20446059	NM_001271814	PLA2G2D	0.1501	0
643	1	20465822	20476879	NM_022819	PLA2G2F	0.1501	0
644	1	20490483	20501687	NM_001105572	PLA2G2C	0.1501	0
645	1	20510735	20512979	NR_110078	UBXN10-AS1	0.1501	0
646	1	20512570	20522541	NM_152376	UBXN10	0.1501	0
647	1	20617411	20681387	NM_001039500	VWA5B1	0.1501	0
648	1	20686293	20755287	NR_033887	LINC01141	0.1501	0
649	1	20808883	20812728	NM_018584	CAMK2N1	0.1501	0
650	1	20825940	20834674	NM_024544	MUL1	0.1501	0
651	1	20878931	20881513	NM_207334	FAM43B	0.1501	0
652	1	20915443	20945400	NM_001785	CDA	0.1501	0
653	1	20959947	20978004	NM_032409	PINK1	0.1501	0
654	1	20960171	20960281	NR_106732	MIR6084	0.1501	0
655	1	20969149	20978686	NR_046507	PINK1-AS	0.1501	0
656	1	20978259	20988037	NM_005216	DDOST	0.1501	0
657	1	20990506	21044510	NM_020816	KIF17	0.1501	0
658	1	20990506	21044510	NM_001122819	KIF17	0.1501	0
659	1	20990506	21044510	NM_001287212	KIF17	0.1501	0
660	1	21046224	21059133	NM_001103161	SH2D5	0.1501	0
661	1	21046224	21059133	NM_001103160	SH2D5	0.1501	0
662	1	21069170	21113181	NM_016287	HP1BP3	0.1501	0
663	1	21132784	21503381	NM_001198802	EIF4G3	0.1501	0
664	1	21132784	21437876	NM_003760	EIF4G3	0.1501	0
665	1	21132784	21503381	NM_001198801	EIF4G3	0.1501	0
666	1	21267737	21501251	NM_001198803	EIF4G3	0.1501	0
667	1	21314806	21314925	NR_031657	MIR1256	0.1501	0
668	1	21543739	21616982	NM_001397	ECE1	0.1501	0
669	1	21543739	21616766	NM_001113349	ECE1	0.1501	0
670	1	21543739	21672034	NM_001113348	ECE1	0.1501	0
671	1	21543739	21606183	NM_001113347	ECE1	0.1501	0
672	1	21619782	21626362	NR_038404	LOC100506801	0.1501	0
673	1	21766582	21811393	NM_032264	NBPF3	0.1501	0
674	1	21766582	21811393	NM_001256417	NBPF3	0.1501	0
675	1	21766582	21811393	NM_001256416	NBPF3	0.1501	0
676	1	21766582	21811393	NR_046176	NBPF3	0.1501	0
677	1	21835857	21904905	NM_001177520	ALPL	0.1501	0
678	1	21835857	21904905	NM_001127501	ALPL	0.1501	0
679	1	21835857	21904905	NM_000478	ALPL	0.1501	0
680	1	21922707	21995856	NM_002885	RAP1GAP	0.1501	0
681	1	21922707	21995856	NM_001145657	RAP1GAP	0.1501	0
682	1	21922707	21978348	NM_001145658	RAP1GAP	0.1501	0
683	1	22004791	22109688	NM_032236	USP48	0.1501	0
684	1	22054338	22109688	NM_001032730	USP48	0.1501	0
685	1	22138757	22151714	NM_001013693	LDLRAD2	0.1501	0
686	1	22148724	22263790	NM_005529	HSPG2	0.1501	0
687	1	22148724	22263790	NM_001291860	HSPG2	0.1501	0
688	1	22303417	22315847	NM_007352	CELA3B	0.1501	0
689	1	22328148	22339035	NM_005747	CELA3A	0.1501	0
690	1	22350486	22352541	NR_110692	LOC101928043	0.1501	0
691	1	22351683	22357717	NR_023918	LINC00339	0.1501	0
692	1	22351996	22357717	NR_109762	LINC00339	0.1501	0
693	1	22351996	22357717	NR_109761	LINC00339	0.1501	0
694	1	22351996	22357717	NR_109760	LINC00339	0.1501	0
695	1	22351996	22357717	NR_109759	LINC00339	0.1501	0
696	1	22351996	22357717	NR_023919	LINC00339	0.1501	0
697	1	22379119	22419436	NM_001039802	CDC42	0.1501	0
698	1	22379119	22417296	NM_044472	CDC42	0.1501	0
699	1	22379119	22419436	NM_001791	CDC42	0.1501	0
700	1	22443797	22469519	NM_030761	WNT4	0.1501	0
701	1	22592731	22592793	NR_039613	MIR4418	0.1501	0
702	1	22778343	22857650	NM_001083621	ZBTB40	0.1501	0
703	1	22778343	22857650	NM_014870	ZBTB40	0.1501	0
704	1	22890003	22916112	NM_001006943	EPHA8	0.1501	0
705	1	22890003	22930087	NM_020526	EPHA8	0.1501	0
706	1	22959750	22959859	NR_106742	MIR6127	0.1501	0
707	1	22963117	22966175	NM_015991	C1QA	0.1501	0
708	1	22970117	22974603	NM_001114101	C1QC	0.1501	0
709	1	22970117	22974603	NM_172369	C1QC	0.1501	0
710	1	22979681	22988029	NM_000491	C1QB	0.1501	0
711	1	23037330	23241823	NM_004442	EPHB2	0.1501	0
712	1	23037330	23241823	NM_017449	EPHB2	0.1501	0
713	1	23046009	23046091	NR_039832	MIR4684	0.1501	0
714	1	23189651	23189719	NR_036214	MIR4253	0.1501	0
715	1	23279535	23291923	NM_001289974	LACTBL1	0.1501	0
716	1	23337326	23342343	NM_001242521	C1orf234	0.1501	0
717	1	23345940	23410184	NM_015013	KDM1A	0.1501	0
718	1	23345940	23410184	NM_001009999	KDM1A	0.1501	0
719	1	23370797	23370865	NR_036057	MIR3115	0.1501	0
720	1	23384350	23384427	NR_039614	MIR4419A	0.1501	0
721	1	23410515	23495351	NM_001142546	LUZP1	0.1501	0
722	1	23410515	23495351	NM_033631	LUZP1	0.1501	0
723	1	23518387	23521222	NM_000864	HTR1D	0.1501	0
724	1	23607801	23612011	NR_110616	LINC01355	0.1501	0
725	1	23631180	23670857	NM_001297622	HNRNPR	0.1501	0
726	1	23631180	23670857	NM_001297621	HNRNPR	0.1501	0
727	1	23631180	23670857	NM_001297620	HNRNPR	0.1501	0
728	1	23631180	23670857	NM_001102399	HNRNPR	0.1501	0
729	1	23631180	23670857	NM_001102398	HNRNPR	0.1501	0
730	1	23631180	23670857	NM_005826	HNRNPR	0.1501	0
731	1	23631180	23670857	NM_001102397	HNRNPR	0.1501	0
732	1	23685940	23694879	NM_030634	ZNF436	0.1501	0
733	1	23685940	23696357	NM_001077195	ZNF436	0.1501	0
734	1	23695463	23698330	NR_033690	ZNF436-AS1	0.1501	0
735	1	23695710	23698330	NR_033691	ZNF436-AS1	0.1501	0
736	1	23707401	23751272	NM_003196	TCEA3	0.1501	0
737	1	23755055	23810750	NM_017707	ASAP3	0.1501	0
738	1	23755055	23810750	NM_001143778	ASAP3	0.1501	0
739	1	23832919	23857712	NM_004091	E2F2	0.5059	0
740	1	23848421	23854911	NR_110799	LOC101928163	0.5059	0
741	1	23884420	23886285	NM_002167	ID3	0.5059	0
742	1	23953823	23967056	NR_027042	MDS2	0.5059	0
743	1	24018268	24022915	NM_001199802	RPL11	0.5059	0
744	1	24018268	24022915	NM_000975	RPL11	0.5059	0
745	1	24069855	24088549	NM_003198	TCEB3	0.5059	0
746	1	24086871	24104787	NR_038280	TCEB3-AS1	0.1423	0
747	1	24104875	24114722	NM_020362	PITHD1	0.1423	0
748	1	24117645	24122029	NM_007260	LYPLA2	0.1423	0
749	1	24122088	24127034	NM_000403	GALE	0.1423	0
750	1	24122088	24127294	NM_001008216	GALE	0.1423	0
751	1	24122088	24126060	NM_001127621	GALE	0.1423	0
752	1	24128366	24151949	NM_001166059	HMGCL	0.1423	0
753	1	24128366	24151949	NM_000191	HMGCL	0.1423	0
754	1	24171571	24194859	NM_000147	FUCA1	0.1423	0
755	1	24200459	24239817	NM_001841	CNR2	0.1423	0
756	1	24255559	24255637	NR_039615	MIR378F	0.1423	0
757	1	24286300	24289949	NM_017761	PNRC2	0.1423	0
758	1	24290836	24306953	NR_034035	SRSF10	0.1423	0
759	1	24290836	24306953	NM_001191009	SRSF10	0.1423	0
760	1	24290836	24306953	NM_001191005	SRSF10	0.1423	0
761	1	24290836	24306953	NM_001191007	SRSF10	0.1423	0
762	1	24290836	24306953	NM_001191006	SRSF10	0.1423	0
763	1	24290836	24306953	NM_001300936	SRSF10	0.1423	0
764	1	24290836	24306953	NM_054016	SRSF10	0.1423	0
765	1	24290836	24306953	NM_006625	SRSF10	0.1423	0
766	1	24290836	24306953	NM_001300937	SRSF10	0.1423	0
767	1	24382530	24438665	NM_152372	MYOM3	0.1423	0
768	1	24446260	24469775	NM_021258	IL22RA1	0.1423	0
769	1	24480646	24513765	NM_173065	IFNLR1	0.1423	0
770	1	24480646	24513765	NM_173064	IFNLR1	0.1423	0
771	1	24480646	24513765	NM_170743	IFNLR1	0.1423	0
772	1	24526729	24538180	NR_027087	LOC284632	0.1423	0
773	1	24645811	24690970	NM_198174	GRHL3	0.1423	0
774	1	24645811	24681808	NM_198173	GRHL3	0.1423	0
775	1	24646055	24681808	NM_001195010	GRHL3	0.1423	0
776	1	24649529	24681808	NM_021180	GRHL3	0.1423	0
777	1	24683488	24740262	NM_178122	STPG1	0.1423	0
778	1	24683488	24740262	NM_001199014	STPG1	0.1423	0
779	1	24683488	24740262	NM_001199013	STPG1	0.1423	0
780	1	24683488	24741587	NM_001199012	STPG1	0.1423	0
781	1	24742244	24799473	NM_020448	NIPAL3	0.1423	0
782	1	24822822	24828850	NR_045409	RCAN3AS	0.1423	0
783	1	24822822	24828850	NR_045408	RCAN3AS	0.1423	0
784	1	24822822	24828850	NR_045407	RCAN3AS	0.1423	0
785	1	24828840	24863510	NM_001251984	RCAN3	0.1423	0
786	1	24828840	24863510	NM_001251979	RCAN3	0.1423	0
787	1	24829386	24863510	NM_013441	RCAN3	0.1423	0
788	1	24829386	24863510	NM_001251983	RCAN3	0.1423	0
789	1	24829386	24863510	NM_001251981	RCAN3	0.1423	0
790	1	24829386	24863510	NM_001251977	RCAN3	0.1423	0
791	1	24834083	24863510	NM_001251978	RCAN3	0.1423	0
792	1	24840803	24863510	NM_001251985	RCAN3	0.1423	0
793	1	24840803	24863510	NM_001251982	RCAN3	0.1423	0
794	1	24840803	24863510	NM_001251980	RCAN3	0.1423	0
795	1	24865763	24882515	NR_109781	LOC100506985	0.1423	0
796	1	24882566	24935818	NM_001010980	NCMAP	0.1423	0
797	1	24969593	24999772	NM_001303448	SRRM1	0.1423	0
798	1	24969593	24999772	NM_005839	SRRM1	0.1423	0
799	1	24970049	24999772	NM_001303449	SRRM1	0.1423	0
800	1	25071759	25170815	NM_013943	CLIC4	0.1423	0
801	1	25226001	25256770	NM_004350	RUNX3	0.1423	0
802	1	25226001	25291501	NM_001031680	RUNX3	0.1423	0
803	1	25245835	25245907	NR_106789	MIR6731	0.1423	0
804	1	25349993	25350077	NR_039623	MIR4425	0.1423	0
805	1	25548766	25559013	NM_015484	SYF2	0.1423	0
806	1	25548766	25559013	NM_207170	SYF2	0.1423	0
807	1	25568739	25573985	NM_020317	RSRP1	0.1423	0
808	1	25598976	25656936	NM_016124	RHD	0.1423	0
809	1	25598976	25656936	NM_001127691	RHD	0.1423	0
810	1	25598976	25656936	NM_001282872	RHD	0.1423	0
811	1	25598976	25656936	NM_001282871	RHD	0.1423	0
812	1	25598976	25656936	NM_001282870	RHD	0.1423	0
813	1	25598976	25656936	NM_001282869	RHD	0.1423	0
814	1	25598976	25656936	NM_001282868	RHD	0.1423	0
815	1	25598976	25656936	NM_001282867	RHD	0.1423	0
816	1	25664788	25688852	NM_014313	TMEM50A	0.1423	0
817	1	25688739	25747363	NM_020485	RHCE	0.1423	0
818	1	25688739	25747363	NM_138618	RHCE	0.1423	0
819	1	25688739	25747363	NM_138617	RHCE	0.1423	0
820	1	25688739	25747363	NM_138616	RHCE	0.1423	0
821	1	25757348	25826698	NM_001282564	TMEM57	0.1423	0
822	1	25757348	25826698	NM_018202	TMEM57	0.1423	0
823	1	25870075	25895377	NM_015627	LDLRAP1	0.1423	0
824	1	25943958	26112698	NM_020379	MAN1C1	0.1423	0
825	1	25943958	26112698	NM_001289010	MAN1C1	0.1423	0
826	1	26126666	26144713	NM_206926	SEPN1	0.1423	0
827	1	26126666	26144713	NM_020451	SEPN1	0.1423	0
828	1	26146396	26159433	NM_001099627	MTFR1L	0.1423	0
829	1	26146396	26159433	NM_001099625	MTFR1L	0.1423	0
830	1	26146444	26150097	NR_024498	LOC646471	0.1423	0
831	1	26146683	26159433	NM_019557	MTFR1L	0.1423	0
832	1	26147318	26159433	NM_001099626	MTFR1L	0.1423	0
833	1	26158403	26185949	NM_001287490	AUNIP	0.1423	0
834	1	26160496	26185949	NM_024037	AUNIP	0.1423	0
835	1	26187974	26197744	NM_178422	PAQR7	0.1423	0
836	1	26210676	26232993	NM_001145454	STMN1	0.1423	0
837	1	26226606	26232993	NM_005563	STMN1	0.1423	0
838	1	26226606	26233368	NM_203399	STMN1	0.1423	0
839	1	26226606	26232644	NM_203401	STMN1	0.1423	0
840	1	26232852	26232945	NR_037481	MIR3917	0.1423	0
841	1	26286257	26324648	NM_000437	PAFAH2	0.1423	0
842	1	26348270	26362954	NM_004455	EXTL1	0.1423	0
843	1	26364512	26372629	NM_001004434	SLC30A2	0.1423	0
844	1	26364512	26372629	NM_032513	SLC30A2	0.1423	0
845	1	26377795	26394125	NM_032588	TRIM63	0.1423	0
846	1	26437655	26452039	NM_001243532	PDIK1L	0.1423	0
847	1	26438267	26452039	NM_152835	PDIK1L	0.1423	0
848	1	26438267	26452039	NM_001243533	PDIK1L	0.1423	0
849	1	26485510	26489119	NM_024869	FAM110D	0.1423	0
850	1	26496387	26497364	NM_015871	ZNF593	0.1423	0
851	1	26503980	26516375	NM_006314	CNKSR1	0.1423	0
852	1	26503980	26516376	NM_001297647	CNKSR1	0.1423	0
853	1	26503980	26516376	NM_001297648	CNKSR1	0.1423	0
854	1	26517118	26529033	NM_198137	CATSPER4	0.1423	0
855	1	26551810	26556331	NR_110698	LOC101928303	0.1423	0
856	1	26560643	26605529	NM_001281517	CEP85	0.1423	0
857	1	26560643	26605529	NM_022778	CEP85	0.1423	0
858	1	26595773	26605529	NM_001281518	CEP85	0.1423	0
859	1	26606212	26608013	NM_031286	SH3BGRL3	0.1423	0
860	1	26608772	26644756	NM_145345	UBXN11	0.1423	0
861	1	26608772	26633195	NM_001077262	UBXN11	0.1423	0
862	1	26608772	26633195	NM_183008	UBXN11	0.1423	0
863	1	26644410	26647014	NM_001803	CD52	0.1423	0
864	1	26648349	26680621	NM_001039775	AIM1L	0.1423	0
865	1	26688124	26699266	NM_001114759	ZNF683	0.1423	0
866	1	26688124	26699266	NM_173574	ZNF683	0.1423	0
867	1	26737268	26756219	NM_024674	LIN28A	0.1423	0
868	1	26758772	26797795	NM_024887	DHDDS	0.1423	0
869	1	26758772	26797795	NM_001243565	DHDDS	0.1423	0
870	1	26758772	26797795	NM_001243564	DHDDS	0.1423	0
871	1	26758772	26797795	NM_205861	DHDDS	0.1423	0
872	1	26789247	26794028	NR_125952	LOC101928324	0.1423	0
873	1	26789247	26794028	NR_125953	LOC101928324	0.1423	0
874	1	26798901	26803133	NM_005517	HMGN2	0.1423	0
875	1	26856248	26901520	NM_002953	RPS6KA1	0.1423	0
876	1	26872342	26901520	NM_001006665	RPS6KA1	0.1423	0
877	1	26881032	26881084	NR_031740	MIR1976	0.1423	0
878	1	27022521	27108601	NM_006015	ARID1A	0.2537	0
879	1	27022521	27108601	NM_139135	ARID1A	0.2537	0
880	1	27114453	27124894	NM_017837	PIGV	0.2537	0
881	1	27114678	27124894	NM_001202554	PIGV	0.2537	0
882	1	27153200	27182211	NM_032283	ZDHHC18	0.2537	0
883	1	27189632	27190947	NM_006142	SFN	0.2537	0
884	1	27205872	27216869	NM_018066	GPN2	0.2537	0
885	1	27216978	27226962	NM_022078	GPATCH3	0.2537	0
886	1	27237974	27240567	NM_021969	NR0B2	0.2537	0
887	1	27248212	27273362	NM_006600	NUDC	0.2537	0
